user_id,transaction_date,product_category,sale_amount,region,city,age,subscription,status,price,store_id,raw_timestamp,email,username
U1404,2026-06-03,Sports,2574.47,North,Pune,34,Basic,Completed,617.65,S101,2026-01-18 21:27:00,user404@example.com,user404
U1405,2026-06-29,Furniture,2237.0,North,Delhi,46,Basic,Completed,443.96,S102,2026-06-16 17:40:00,user405@example.com,user405
U1406,2026-02-12,Clothing,2165.14,North,Mumbai,45,Basic,Pending,2037.99,S104,2026-02-03 12:40:00,user406@example.com,user406
U1407,2026-01-19,Sports,551.7,South,Delhi,39,Basic,Pending,2085.28,S102,2026-03-02 09:39:00,user407@example.com,user407
U1408,2026-03-28,Sports,3173.47,North,Delhi,60,Premium,Completed,87.86,S103,2026-05-28 21:18:00,user408@example.com,user408
U1409,2026-04-28,Sports,3936.34,West,Jaipur,21,Basic,Cancelled,1810.97,S103,2026-02-11 00:12:00,user409@example.com,user409
U1410,2026-02-27,Groceries,2132.34,East,Mumbai,42,Basic,Completed,526.24,S102,2026-01-11 17:11:00,user410@example.com,user410
U1411,2026-06-15,Sports,1568.75,East,Delhi,54,Premium,Pending,892.42,S103,2026-05-11 11:39:00,user411@example.com,user411
U1412,2026-04-07,Sports,2724.23,North,Pune,49,Basic,Pending,719.69,S102,2026-03-08 21:16:00,user412@example.com,user412
U1413,2026-02-05,Furniture,2129.8,South,Delhi,44,Premium,Cancelled,353.15,S101,2026-06-22 20:37:00,user413@example.com,user413
U1414,2026-01-06,Clothing,929.07,East,Mumbai,27,Basic,Completed,1298.22,S103,2026-06-12 09:28:00,,user414
U1415,2026-02-18,Groceries,4967.99,East,Mumbai,58,Basic,Cancelled,1266.25,S105,2026-02-26 12:29:00,user415@example.com,user415
U1416,2026-04-25,Clothing,962.81,East,Mumbai,31,Premium,Completed,,S102,2026-03-13 00:18:00,user416@example.com,user416
U1417,2026-04-15,Electronics,995.34,West,Delhi,18,Basic,Completed,,S103,2026-01-20 11:53:00,user417@example.com,user417
U1418,2026-01-10,Sports,4481.44,North,Mumbai,48,Premium,Pending,2589.75,S104,2026-03-28 16:13:00,user418@example.com,user418
U1419,2026-03-03,Furniture,3308.36,North,Delhi,39,Premium,Completed,1548.16,S101,2026-04-28 02:06:00,user419@example.com,user419
U1420,2026-06-03,Furniture,2764.2,East,Jaipur,18,Basic,Cancelled,2808.83,S104,2026-06-27 00:13:00,user420@example.com,user420
U1421,2026-05-04,Clothing,4653.33,West,Delhi,19,Basic,Pending,920.82,S102,2026-05-08 10:41:00,user421@example.com,user421
U1422,2026-01-27,Clothing,1739.34,South,Pune,21,Basic,Cancelled,2301.86,S105,2026-03-09 12:52:00,user422@example.com,user422
U1423,2026-06-01,Clothing,1294.73,South,Delhi,52,Premium,Pending,485.61,S102,2026-06-28 22:25:00,user423@example.com,user423
U1424,2026-01-19,Sports,3189.55,East,Delhi,53,Premium,Pending,1044.9,S105,2026-01-08 13:05:00,user424@example.com,user424
U1425,2026-04-27,Groceries,3911.24,West,Delhi,60,Basic,Cancelled,2173.79,S105,2026-04-22 21:56:00,user425@example.com,user425
U1426,2026-06-22,Furniture,900.17,East,Mumbai,48,Basic,Cancelled,161.99,S105,2026-04-10 15:46:00,user426@example.com,user426
U1427,2026-06-23,Groceries,2461.03,North,Mumbai,18,Premium,,978.36,S103,2026-02-10 09:36:00,user427@example.com,user427
U1428,2026-03-01,Furniture,289.67,North,Pune,18,Basic,Pending,817.25,S103,2026-06-23 20:17:00,user428@example.com,user428
U1429,2026-06-17,Electronics,2445.28,South,Mumbai,19,Premium,Completed,2088.38,S103,2026-04-26 20:45:00,user429@example.com,user429
U1430,2026-04-02,Groceries,2857.68,South,Jaipur,48,Premium,Completed,1233.55,S102,2026-04-11 08:04:00,user430@example.com,user430
U1431,2026-02-25,Clothing,3968.72,West,Jaipur,38,Basic,Cancelled,2628.63,S101,2026-03-04 18:54:00,user431@example.com,user431
U1432,2026-02-15,Electronics,123.47,West,Mumbai,21,Premium,Pending,2504.74,S105,2026-01-25 11:51:00,user432@example.com,user432
U1433,2026-05-17,Furniture,137.24,North,Jaipur,29,Basic,Cancelled,1842.82,S105,2026-01-29 23:44:00,user433@example.com,user433
U1434,2026-05-13,Electronics,114.87,West,Jaipur,34,Basic,Cancelled,2111.36,S105,2026-01-17 00:09:00,user434@example.com,user434
U1435,2026-01-18,Furniture,1167.21,North,Jaipur,55,Basic,Pending,516.07,S103,2026-02-15 21:30:00,user435@example.com,user435
U1436,2026-03-29,Clothing,1808.11,North,Delhi,46,Premium,Completed,2691.52,S101,2026-03-02 19:10:00,user436@example.com,user436
U1437,2026-05-16,Furniture,1742.48,West,Mumbai,25,Premium,Pending,1054.28,S104,2026-01-23 00:45:00,user437@example.com,user437
U1438,2026-04-07,Sports,230.79,West,Jaipur,24,Basic,Completed,2582.15,S105,2026-01-31 00:51:00,user438@example.com,user438
U1439,2026-05-15,Groceries,1428.22,North,Delhi,20,Premium,Pending,327.96,S103,2026-06-23 21:25:00,user439@example.com,user439
U1440,2026-05-10,Clothing,564.33,West,Jaipur,45,Premium,Pending,2353.5,S105,2026-04-02 23:09:00,user440@example.com,
U1441,2026-02-24,Clothing,3863.99,East,Delhi,59,Basic,Completed,863.12,S103,2026-01-20 06:56:00,user441@example.com,user441
U1442,2026-02-11,Electronics,4049.29,East,Jaipur,55,Premium,Completed,1971.49,S101,2026-02-26 20:45:00,user442@example.com,user442
U1443,2026-01-27,Furniture,749.59,North,Delhi,45,Premium,Cancelled,596.37,S104,2026-05-04 10:01:00,user443@example.com,user443
U1444,2026-03-14,Electronics,3717.06,West,Jaipur,49,Basic,Cancelled,2848.13,S104,2026-06-06 14:11:00,user444@example.com,user444
U1445,2026-03-13,Furniture,4684.96,South,Pune,59,Basic,Completed,522.69,S102,2026-06-21 09:50:00,user445@example.com,user445
U1446,2026-06-04,Groceries,4341.26,East,Jaipur,59,Premium,Completed,1000.23,S102,2026-02-19 21:37:00,user446@example.com,user446
U1447,2026-02-12,Electronics,2215.28,East,Jaipur,29,Premium,Cancelled,1096.14,S102,2026-04-28 01:50:00,user447@example.com,user447
U1448,2026-02-23,Clothing,1177.06,North,Delhi,35,Basic,Completed,2788.71,S105,01/2026/05/04,user448@example.com,user448
U1449,2026-06-26,Groceries,146.77,West,Mumbai,58,Basic,Cancelled,,S102,2026-05-17 15:10:00,user449@example.com,user449
U1450,2026-06-19,Sports,785.36,East,Delhi,20,Basic,Cancelled,809.25,S102,2026-06-07 21:03:00,user450@example.com,user450
U1451,2026-06-14,Electronics,4873.31,North,Delhi,45,Basic,Pending,1640.33,S101,2026-03-23 19:10:00,user451@example.com,user451
U1452,2026-06-26,Clothing,1871.12,East,Delhi,56,Premium,Completed,,S101,2026-02-24 14:23:00,user452@example.com,user452
U1453,2026-05-27,Clothing,2666.3,South,Jaipur,39,Premium,Completed,2020.16,S101,2026-01-17 14:39:00,user453@example.com,user453
U1454,2026-05-12,Sports,3069.85,East,Delhi,38,Premium,Cancelled,1285.28,S101,2026-06-03 17:58:00,user454@example.com,user454
U1455,2026-05-31,Groceries,3519.59,West,Delhi,57,Premium,Cancelled,1965.65,S101,2026-05-26 16:21:00,user455@example.com,user455
U1456,2026-02-27,Sports,2881.76,South,Jaipur,38,Basic,Completed,,S101,2026-05-22 15:38:00,user456@example.com,user456
U1457,2026-04-22,Clothing,4121.17,East,Jaipur,50,Basic,Cancelled,2454.05,S104,2026-04-18 10:55:00,user457@example.com,user457
U1458,2026-03-05,Clothing,2639.74,East,Jaipur,31,Basic,Pending,1166.67,S103,2026-01-29 00:01:00,user458@example.com,user458
U1459,2026-03-04,Sports,1302.06,West,Jaipur,58,Premium,Pending,1927.2,S103,2026-02-27 12:06:00,user459@example.com,user459
U1460,2026-03-22,Groceries,4984.01,West,Delhi,58,Basic,Completed,651.11,S105,2026-05-14 10:15:00,user460@example.com,user460
U1461,2026-05-28,Sports,1723.98,East,Jaipur,59,Premium,Completed,,S103,2026-03-02 10:57:00,user461@example.com,user461
U1462,2026-01-08,Clothing,4840.16,North,Mumbai,34,Basic,Completed,1378.56,S105,2026-02-06 06:11:00,user462@example.com,user462
U1463,2026-06-22,Sports,4731.34,West,Jaipur,32,Premium,Pending,732.39,S102,2026-06-17 11:43:00,,user463
U1464,2026-01-16,Sports,796.93,East,Delhi,40,Basic,Completed,1676.76,S104,2026-02-17 14:54:00,user464@example.com,user464
U1465,2026-03-16,Groceries,184.73,North,Pune,54,Premium,Pending,1841.64,S103,2026-06-26 03:50:00,user465@example.com,user465
U1466,2026-03-14,Electronics,3212.98,North,Pune,33,Premium,Completed,2982.16,S102,2026-03-18 07:59:00,user466@example.com,user466
U1467,2026-01-21,Electronics,1308.07,South,Jaipur,51,Premium,,524.93,S105,2026-03-18 05:18:00,user467@example.com,user467
U1468,2026-02-08,Electronics,4392.41,South,Delhi,32,Basic,Completed,771.97,S105,2026-01-28 16:34:00,user468@example.com,user468
U1469,2026-06-18,Sports,1082.64,South,Pune,32,Premium,Cancelled,198.81,S101,2026-02-22 15:40:00,user469@example.com,user469
U1470,2026-04-20,Furniture,256.73,North,Delhi,59,Premium,Cancelled,1789.44,S105,2026-02-28 03:23:00,user470@example.com,user470
U1471,2026-03-12,Electronics,4917.98,West,Jaipur,37,Premium,,1976.01,S103,2026-06-07 20:16:00,user471@example.com,user471
U1472,2026-06-23,Groceries,2391.65,North,Jaipur,23,Premium,Cancelled,162.25,S103,2026-05-20 01:23:00,user472@example.com,
U1473,2026-01-11,Clothing,4413.0,East,Jaipur,55,Premium,Pending,2385.04,S105,2026-03-04 17:21:00,user473@example.com,user473
U1474,2026-03-04,Electronics,2130.05,South,Delhi,34,Basic,Pending,600.37,S102,2026-03-16 08:03:00,user474@example.com,user474
U1475,2026-06-13,Electronics,3726.22,West,Mumbai,22,Premium,Pending,1089.5,S104,2026-05-27 11:25:00,user475@example.com,user475
U1476,2026-03-24,Electronics,4079.92,South,Delhi,21,Basic,Pending,2404.15,S101,2026-05-23 01:08:00,user476@example.com,user476
U1477,2026-05-21,Furniture,1656.69,West,Delhi,36,Basic,Cancelled,2870.07,S104,2026-06-29 09:01:00,user477@example.com,user477
U1478,2026-04-27,Groceries,4248.65,West,Jaipur,24,Premium,Completed,1612.12,S103,2026-06-22 10:26:00,user478@example.com,user478
U1479,2026-02-27,Clothing,1275.48,West,Delhi,56,Premium,Cancelled,944.65,S102,2026-01-16 23:04:00,user479@example.com,user479
U1480,2026-01-01,Groceries,2974.53,West,Jaipur,39,Premium,Cancelled,255.04,S105,2026-02-22 04:03:00,,user480
U1447,2026-02-12,Electronics,2215.28,East,Jaipur,29,Premium,Cancelled,1096.14,S102,2026-04-28 01:50:00,user447@example.com,user447
U1073,2026-02-04,Clothing,4426.81,North,Delhi,19,Basic,Completed,2789.21,S105,2026-01-04 22:40:00,user73@example.com,user73
U1168,2026-04-28,Electronics,1520.22,West,Jaipur,49,Basic,Completed,2776.81,S104,2026-01-28 23:07:00,user168@example.com,user168
U1474,2026-03-04,Electronics,2130.05,South,Delhi,34,Basic,Pending,600.37,S102,2026-03-16 08:03:00,user474@example.com,user474
U1465,2026-03-16,Groceries,184.73,North,Pune,54,Premium,Pending,1841.64,S103,2026-06-26 03:50:00,user465@example.com,user465
U1380,2026-06-18,Clothing,615.7,West,Pune,41,Premium,Completed,1098.67,S103,2026-01-09 02:40:00,user380@example.com,user380
U1021,2026-03-22,Electronics,2772.21,East,Jaipur,38,Premium,Completed,,S105,2026-06-05 02:56:00,user21@example.com,user21
U1344,2026-06-30,Furniture,4237.37,West,Delhi,18,Basic,Pending,470.69,S105,2026-06-16 14:32:00,user344@example.com,user344
U1143,2026-05-07,Sports,392.66,South,Mumbai,60,Basic,Completed,2376.07,S102,2026-04-07 21:15:00,user143@example.com,user143
U1122,2026-01-26,Sports,3205.4,West,Jaipur,29,Basic,Pending,2922.09,S104,2026-03-31 02:37:00,user122@example.com,user122
U1450,2026-06-19,Sports,785.36,East,Delhi,20,Basic,Cancelled,809.25,S102,2026-06-07 21:03:00,user450@example.com,user450
U1121,2026-03-19,Electronics,1377.27,East,Mumbai,34,Basic,Cancelled,1520.24,S104,2026-04-30 14:17:00,user121@example.com,user121
U1036,2026-02-12,Electronics,594.22,North,Jaipur,50,Premium,Cancelled,2023.46,S101,2026-05-08 03:19:00,user36@example.com,user36
U1023,2026-06-24,Electronics,431.56,East,Jaipur,37,Basic,Completed,2324.78,S105,2026-01-10 01:13:00,user23@example.com,user23
U1307,2026-02-10,Electronics,1795.37,East,Mumbai,38,Premium,Completed,464.89,S101,2026-01-09 15:00:00,user307@example.com,user307
U1291,2026-04-11,Groceries,3894.67,East,Jaipur,25,Basic,Cancelled,332.86,S103,2026-05-12 23:30:00,user291@example.com,user291
U1466,2026-03-14,Electronics,3212.98,North,Pune,33,Premium,Completed,2982.16,S102,2026-03-18 07:59:00,user466@example.com,user466
U1259,2026-05-30,Clothing,2598.71,East,Pune,54,Premium,Completed,2866.04,S105,2026-06-04 08:10:00,user259@example.com,user259
U1089,2026-01-20,Electronics,4803.22,West,Jaipur,27,Basic,Cancelled,778.36,S102,2026-05-05 00:20:00,user89@example.com,user89
U1115,2026-03-02,Electronics,883.4,East,Jaipur,33,Basic,Completed,2069.57,S101,2026-04-04 20:51:00,user115@example.com,user115
